Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Status,Message,Category_CarEvent,Category_Drs,Category_Flag,Category_Other,Category_SafetyCar,Flag_BLACK AND WHITE,Flag_BLUE,Flag_CHEQUERED,Flag_CLEAR,Flag_DOUBLE YELLOW,Flag_GREEN,Flag_RED,Flag_YELLOW
0 days 03:19:29.670000,ALB,23,67.0,0 days 00:01:28.510000,0 days 00:00:31.568000,0 days 00:00:30.238000,0 days 00:00:26.704000,True,8.0,0 days 03:18:01.160000,-1.0,-0.16666666666666666,1.0,0,0,1.3527939949958292,0.9979311641903323,0.8965422612513724,88.50999999999999,0.8704218443427082,1.735565517517658,0.0,0.0,0.0,4.314615007356549,-35.6529834955566,0.9259747596477769,0.4335175100369847,-0.6797490321718586,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:30.367000,PIA,81,67.0,0 days 00:01:28.541000,0 days 00:00:31.274000,0 days 00:00:30.298000,0 days 00:00:26.969000,True,9.0,0 days 03:18:01.826000,-1.0,-0.25,1.5,0,0,1.2710592160133438,1.020500282113973,0.9692645444566415,88.541,0.8729561805101371,1.7357906674020656,0.0,0.0,0.0,4.250694785025342,-34.96487515869669,0.9288376834795492,0.6545030541532635,1.686824189026684,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:31.660000,OCO,31,67.0,0 days 00:01:29.320000,0 days 00:00:31.612000,0 days 00:00:30.535000,0 days 00:00:27.173000,True,10.0,0 days 03:18:02.340000,-1.0,-0.5833333333333334,2.0,0,0,1.365026410897969,1.1096482979123563,1.0252469813391873,89.32,0.9366415958142572,1.7359644317272696,0.0,0.0,0.0,4.156857936897175,-33.333897587812224,0.9294865533730674,0.7045885174437829,-0.03497530369797388,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:32.923000,STR,18,67.0,0 days 00:01:29.525000,0 days 00:00:31.769000,0 days 00:00:30.565000,0 days 00:00:27.191000,True,11.0,0 days 03:18:03.398000,-1.0,-0.16666666666666666,2.5,0,0,1.4086738949124256,1.1209328568741772,1.0301866081229416,89.525,0.953400915631132,1.7363221022643618,0.0,0.0,0.0,4.050269740068664,-32.05670757511648,0.9376448048437962,1.334313842403029,5.8048324656250605,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:34.171000,HUL,27,67.0,0 days 00:01:30.090000,0 days 00:00:31.698000,0 days 00:00:30.663000,0 days 00:00:27.729000,True,12.0,0 days 03:18:04.081000,-1.0,-0.25,1.5,0,0,1.3889352237976083,1.1577957494827908,1.1778265642151482,90.09,0.9995912361020278,1.7365529992178914,0.0,0.0,0.0,4.02296877554357,-31.295810410495232,0.9382555665054733,1.3814577784844493,-0.06461086637290682,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:34.386000,TSU,22,67.0,0 days 00:01:31.286000,0 days 00:00:31.621000,0 days 00:00:30.879000,0 days 00:00:28.786000,True,13.0,0 days 03:18:03.100000,-1.0,-0.16666666666666666,1.5,0,0,1.3675284959688616,1.2390445740078992,1.467892425905599,91.286,1.0973675604970572,1.7362213595232907,0.0,0.0,0.0,4.1294752329573345,-31.386373254337805,0.9367844514294277,1.2679042281141135,-1.6836203444132236,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:34.458000,LAW,40,67.0,0 days 00:01:29.528000,0 days 00:00:31.569000,0 days 00:00:30.647000,0 days 00:00:27.312000,True,14.0,0 days 03:18:04.930000,-1.0,0.0,2.5,0,0,1.35307200444815,1.1517773180364859,1.0633918770581783,89.52799999999999,0.9536461739699156,1.736840014611078,0.0,0.0,0.0,3.7238842569887223,-28.67456622936953,0.9412935822132745,1.6159584476156401,2.9670270991854975,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:35.503000,BOT,77,67.0,0 days 00:01:30.643000,0 days 00:00:32.297000,0 days 00:00:30.663000,0 days 00:00:27.683000,True,15.0,0 days 03:18:04.860000,-1.0,-0.5833333333333334,1.5,0,0,1.5554628857381132,1.1577957494827908,1.1652030735455545,90.643,1.0448005232177895,1.736816350208813,0.0,0.0,0.0,3.9225927742357385,-29.788404570461367,0.9393758111946534,1.4679280783347197,-2.030970497930864,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:35.829000,MAG,20,67.0,0 days 00:01:30.623000,0 days 00:00:32.497000,0 days 00:00:30.563000,0 days 00:00:27.563000,True,16.0,0 days 03:18:05.206000,-1.0,-0.3333333333333333,2.0,0,0,1.6110647762023897,1.1201805529433884,1.1322722283205269,90.623,1.0431654676258997,1.7369333199685804,0.0,0.0,0.0,3.5429131927415423,-25.873889123995,0.9603847764136823,3.089584078652714,15.798424776397628,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:19:53.606000,RUS,63,67.0,0 days 00:01:52.753000,0 days 00:00:30.965000,0 days 00:00:30.225000,0 days 00:00:51.563000,False,17.0,0 days 03:18:00.853000,-1.0,-0.16666666666666666,2.0,0,0 days 03:19:51.688000,1.1851542952460374,0.9930411886402108,7.718441273326019,112.753,2.852354480052322,1.735461732210581,0.8361507642646921,0.6132868638031933,0.11551098637818276,4.383521333987252,-15.847651290732173,0.9331854550835263,0.9901021584449679,-21.691629955946215,False,True,False,False,False,-0.7647058823529411,0.8181818181818182,0.7142857142856679,0.0,-0.9393939393939401,-0.3333333333333333,-0.28571428571428525,TRACK CLEAR,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:45.145000,VER,1,68.0,0 days 00:01:22.867000,0 days 00:00:28.747000,0 days 00:00:28.429000,0 days 00:00:25.691000,True,1.0,0 days 03:19:22.278000,-1.0,-0.25,2.0,0,0,0.5685293299972192,0.3174722587925513,0.6185510428100984,82.867,0.4090909090909095,1.7629885029882222,0.0,0.0,0.0,0.6273500081739427,-2.2488362251375413,0.9386737271035184,-0.7822607359117918,-0.5395808303297519,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:46.198000,ALO,14,68.0,0 days 00:01:23.132000,0 days 00:00:28.941000,0 days 00:00:28.307000,0 days 00:00:25.884000,True,2.0,0 days 03:19:23.066000,-1.0,-0.08333333333333333,1.5,0,0,0.6224631637475664,0.27158171901448097,0.6715148188803514,83.132,0.4307553956834537,1.7632548965451496,0.0,0.0,0.0,0.6652770966159893,-2.417266187050363,0.9491332351331118,0.025095732135537088,7.5944466693362065,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:47.343000,PER,11,68.0,0 days 00:01:23.139000,0 days 00:00:28.847000,0 days 00:00:28.316000,0 days 00:00:25.976000,True,3.0,0 days 03:19:24.204000,-1.0,0.0,2.0,0,0,0.5963302752293574,0.2749670867030273,0.6967618002195387,83.139,0.4313276651406145,1.7636396121134015,0.0,0.0,0.0,0.6968285107078641,-2.7380448582310706,0.9489581432570829,0.011580607120625077,-0.6757442264050939,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:49.730000,GAS,10,68.0,0 days 00:01:23.577000,0 days 00:00:29.269000,0 days 00:00:28.519000,0 days 00:00:25.789000,True,4.0,0 days 03:19:26.153000,-1.0,-0.25,1.5,0,0,0.7136502641089785,0.35132593567801296,0.6454445664105383,83.577,0.4671353826030084,1.7642984966850397,0.0,0.0,0.0,0.7945071113290842,-3.378755818874327,0.9479687024988181,-0.06479309933617242,-1.3090375116808064,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:52.350000,SAI,55,68.0,0 days 00:01:24.482000,0 days 00:00:29.765000,0 days 00:00:28.786000,0 days 00:00:25.931000,True,5.0,0 days 03:19:27.868000,-1.0,-0.25,1.5,0,0,0.851542952460383,0.45175851043821724,0.684412733260154,84.482,0.5411216481360366,1.7648782745405345,0.0,0.0,0.0,0.8582638548308009,-3.2729581041049656,0.9486817727468806,-0.009752090206832657,0.014951274863179084,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:52.794000,HAM,44,68.0,0 days 00:01:24.340000,0 days 00:00:29.617000,0 days 00:00:28.766000,0 days 00:00:25.957000,True,6.0,0 days 03:19:28.454000,-1.0,-0.08333333333333333,1.5,0,0,0.8103975535168191,0.4442354711303357,0.6915477497255765,84.34,0.529512753433617,1.765076379393782,0.0,0.0,0.0,0.8866274317475897,-3.6868387642826987,0.9497748953611466,0.07462469027839101,0.3105059404618752,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:53.587000,NOR,4,68.0,0 days 00:01:24.530000,0 days 00:00:29.879000,0 days 00:00:28.819000,0 days 00:00:25.832000,True,7.0,0 days 03:19:29.057000,-1.0,0.4166666666666667,2.0,0,0,0.8832360300250204,0.46417152529621897,0.6572447859495062,84.53,0.5450457815565731,1.7652802313161515,0.0,0.0,0.0,0.8666012751348707,-3.3186627168853193,0.9551756214431241,0.4915000463754237,3.660392470964866,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:54.786000,ALB,23,68.0,0 days 00:01:25.116000,0 days 00:00:29.682000,0 days 00:00:29.371000,0 days 00:00:26.063000,True,8.0,0 days 03:19:29.670000,-1.0,-0.08333333333333333,1.0,0,0,0.828468167917708,0.6718074101937174,0.7206366630076836,85.116,0.5929529103989536,1.7654874638674156,0.0,0.0,0.0,0.8704430276279238,-2.862462970799844,0.9551965638047669,0.493116561328203,-0.5232946202107823,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:55.371000,PIA,81,68.0,0 days 00:01:25.004000,0 days 00:00:29.890000,0 days 00:00:29.060000,0 days 00:00:26.054000,True,9.0,0 days 03:19:30.367000,-1.0,-0.16666666666666666,1.5,0,0,0.8862941340005553,0.5548241489561775,0.7181668496158063,85.004,0.5837965990843693,1.7657230937013981,0.0,0.0,0.0,0.8729769494850427,-2.983495556495982,0.9580210360872938,0.7111340779902258,1.6569216393003259,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:56.718000,OCO,31,68.0,0 days 00:01:25.058000,0 days 00:00:29.670000,0 days 00:00:29.226000,0 days 00:00:26.162000,True,10.0,0 days 03:19:31.660000,-1.0,-0.5,2.0,0,0,0.8251320544898524,0.6172653752115848,0.7478046103183312,85.05799999999999,0.5882112491824728,1.766160209017523,0.0,0.0,0.0,0.9366519535720131,-3.5971223021582728,0.9586884451206268,0.76265055451762,-0.020558002937038182,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:57.701000,STR,18,68.0,0 days 00:01:24.778000,0 days 00:00:29.771000,0 days 00:00:29.029000,0 days 00:00:25.978000,True,11.0,0 days 03:19:32.923000,-1.0,-0.08333333333333333,2.5,0,0,0.8532110091743114,0.5431634380289634,0.6973106476399565,84.77799999999999,0.565320470896011,1.7665871824469634,0.0,0.0,0.0,0.9534085335949012,-4.007617435463406,0.9667505677182419,1.384955810841238,5.730076091309286,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:20:59.255000,HUL,27,68.0,0 days 00:01:25.084000,0 days 00:00:29.883000,0 days 00:00:28.794000,0 days 00:00:26.407000,True,12.0,0 days 03:19:34.171000,-1.0,-0.16666666666666666,1.5,0,0,0.8843480678343053,0.454767726161369,0.8150384193194292,85.084,0.5903368214519297,1.7670090849330609,0.0,0.0,0.0,0.9995913029262726,-4.226830300465523,0.967466384505536,1.440208821931591,0.017087171272152632,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:21:00.424000,TSU,22,68.0,0 days 00:01:26.038000,0 days 00:00:30.264000,0 days 00:00:29.479000,0 days 00:00:26.295000,True,13.0,0 days 03:19:34.386000,-1.0,-0.08333333333333333,1.5,0,0,0.9902696691687507,0.7124318224562717,0.7843029637760708,86.038,0.6683289731850881,1.7670817684543036,0.0,0.0,0.0,1.0973516429622379,-4.4316546762590106,0.9663227942328853,1.3519365054126606,-1.4289146976371787,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:21:00.749000,LAW,40,68.0,0 days 00:01:26.291000,0 days 00:00:30.643000,0 days 00:00:29.383000,0 days 00:00:26.265000,True,14.0,0 days 03:19:34.458000,-1.0,0.08333333333333333,2.5,0,0,1.0956352515985537,0.6763212337784458,0.7760702524698135,86.291,0.6890124264224982,1.7671061089823479,0.0,0.0,0.0,0.9536537518391386,-2.729581041049529,0.9709187843199388,1.706695286931402,3.0345748231210465,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:21:01.503000,MAG,20,68.0,0 days 00:01:25.674000,0 days 00:00:30.555000,0 days 00:00:28.882000,0 days 00:00:26.237000,True,15.0,0 days 03:19:35.829000,-1.0,-0.25,2.0,0,0,1.071170419794272,0.4878690991160431,0.7683863885839732,85.67399999999999,0.6385709614126887,1.7675695932038538,0.0,0.0,0.0,1.043158410985779,-4.1785865425306925,0.9897981516820922,3.163970266724947,14.142304098250484,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:21:03.226000,BOT,77,68.0,0 days 00:01:27.723000,0 days 00:00:31.332000,0 days 00:00:29.882000,0 days 00:00:26.509000,True,16.0,0 days 03:19:35.503000,-1.0,-0.5,1.5,0,0,1.2871837642479838,0.8640210645100622,0.8430296377607027,87.723,0.8060824068018313,1.7674593847018767,0.0,0.0,0.0,1.0447931992806945,-2.4612780363944227,0.9694926438238141,1.5966132686727226,-16.33052996929585,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,0.0,-0.9545454545454549,0.5,-0.28571428571428525,TRACK CLEAR,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:21:40.975000,RUS,63,68.0,0 days 00:01:47.369000,0 days 00:00:52.142000,0 days 00:00:29.344000,0 days 00:00:25.883000,False,17.0,0 days 03:19:53.606000,-1.0,0.4166666666666667,2.5,0 days 03:20:14.078000,0,7.072560467055878,0.6616513071280798,0.6712403951701424,107.369,2.4121975147155004,1.773579337190518,0.0,0.0,0.0,2.8520516593101215,-4.546762589928072,0.9700471014312384,1.6394111645532532,-0.10839674275807872,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:06.904000,VER,1,69.0,0 days 00:01:21.759000,0 days 00:00:28.387000,0 days 00:00:28.166000,0 days 00:00:25.206000,True,1.0,0 days 03:20:45.145000,-1.0,-0.16666666666666666,2.0,0,0,0.46844592716152295,0.21854429189392496,0.485455543358946,81.759,0.3185088293001963,1.7910027604525243,0.0,0.0,0.0,0.4091875102174282,-0.9276343630977631,0.9667430147353544,-0.7822607359117918,-0.5395808303297519,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:08.498000,ALO,14,69.0,0 days 00:01:22.300000,0 days 00:00:28.478000,0 days 00:00:28.138000,0 days 00:00:25.684000,True,2.0,0 days 03:20:46.198000,-1.0,0.0,1.5,0,0,0.4937447873227687,0.2080120368628929,0.6166300768386391,82.3,0.3627370830608239,1.791358740675169,0.0,0.0,0.0,0.4308484551250627,-0.6940330088870165,0.9773882574804996,0.039432364749368926,7.738886663996261,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:09.553000,PER,11,69.0,0 days 00:01:22.210000,0 days 00:00:28.410000,0 days 00:00:28.128000,0 days 00:00:25.672000,True,3.0,0 days 03:20:47.343000,-1.0,0.08333333333333333,2.0,0,0,0.4748401445649146,0.20425051720895213,0.6133369923161363,82.21,0.35537933289731805,1.791745822683648,0.0,0.0,0.0,0.4314206310282825,-0.776132035548036,0.9771822670381131,0.02353221767302312,-0.6997730610064106,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:11.622000,GAS,10,69.0,0 days 00:01:21.892000,0 days 00:00:28.634000,0 days 00:00:27.869000,0 days 00:00:25.389000,True,4.0,0 days 03:20:49.730000,-1.0,-0.16666666666666666,1.5,0,0,0.5371142618849035,0.10682715817190104,0.5356750823271128,81.892,0.32938194898626527,1.7925527788008873,0.0,0.0,0.0,0.46722249468693894,-1.4159966144731335,0.9760836513453836,-0.0612685667342268,-1.3939393939393263,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:15.090000,SAI,55,69.0,0 days 00:01:22.740000,0 days 00:00:28.725000,0 days 00:00:28.353000,0 days 00:00:25.662000,True,5.0,0 days 03:20:52.350000,-1.0,-0.16666666666666666,1.5,0,0,0.5624131220461492,0.28888470942260697,0.6105927552140502,82.74000000000001,0.3987083060824064,1.793438503571381,0.0,0.0,0.0,0.5411966650318794,-1.464240372407964,0.9770878547520189,0.016244650263010207,0.24135629421947466,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:15.596000,HAM,44,69.0,0 days 00:01:22.802000,0 days 00:00:28.688000,0 days 00:00:28.206000,0 days 00:00:25.908000,True,6.0,0 days 03:20:52.794000,-1.0,0.0,1.5,0,0,0.5521267723102575,0.2335903705096854,0.6781009879253571,82.80199999999999,0.4037769784172668,1.7935886034943191,0.0,0.0,0.0,0.5295896681379775,-1.2915785019043597,0.9782022630453314,0.10226444594612175,0.32705913763178446,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:16.093000,NOR,4,69.0,0 days 00:01:22.506000,0 days 00:00:29.042000,0 days 00:00:28.113000,0 days 00:00:25.351000,True,7.0,0 days 03:20:53.587000,-1.0,0.5,2.0,0,0,0.6505421184320264,0.19860823772804162,0.5252469813391873,82.506,0.3795781556572924,1.7938566873656936,0.0,0.0,0.0,0.5451201569396774,-1.7029200169276402,0.9835013671757318,0.5112957294855002,3.581364303831145,False,True,False,False,False,-0.7647058823529411,1.0,0.7142857142856679,1.0,-0.9848484848484852,-0.4666666666666667,-0.28571428571428525,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:17.673000,ALB,23,69.0,0 days 00:01:22.887000,0 days 00:00:28.989000,0 days 00:00:28.304000,0 days 00:00:25.594000,True,8.0,0 days 03:20:54.786000,-1.0,0.0,1.0,0,0,0.6358076174589931,0.27045326311829887,0.5919319429198685,82.887,0.4107259646827993,1.794262024770206,0.0,0.0,0.0,0.5930194539807105,-1.8764282691493914,0.9836531134682901,0.5230088378317523,-0.42157255373117086,False,True,False,False,False,-0.7647058823529411,1.0,0.9999999999998376,1.0,-1.0000000000000004,-1.3,0.4285714285714288,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:18.282000,PIA,81,69.0,0 days 00:01:22.911000,0 days 00:00:28.834000,0 days 00:00:28.632000,0 days 00:00:25.445000,True,9.0,0 days 03:20:55.371000,-1.0,-0.08333333333333333,1.5,0,0,0.5927161523491791,0.3938311077675383,0.5510428100987925,82.911,0.41268803139306753,1.7944597915605638,0.0,0.0,0.0,0.5838646395291824,-1.7613203554803298,0.9864858253685125,0.7416623603768386,1.6633293285274893,False,True,False,False,False,-0.7647058823529411,1.0,0.9999999999998376,1.0,-1.0000000000000004,-1.3,0.4285714285714288,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:22:19.896000,OCO,31,69.0,0 days 00:01:23.178000,0 days 00:00:28.974000,0 days 00:00:28.680000,0 days 00:00:25.524000,True,10.0,0 days 03:20:56.718000,-1.0,-0.4166666666666667,2.0,0,0,0.6316374756741723,0.41188640210645056,0.5727222832052691,83.178,0.43451602354480034,1.7949151622727224,0.0,0.0,0.0,0.5882785679254553,-1.5810410495133433,0.9872449001487076,0.8002544023532085,0.0507275397140931,False,True,False,False,False,-0.7647058823529411,1.0,0.9999999999998376,1.0,-1.0000000000000004,-1.3,0.4285714285714288,TRACK CLEAR,CLEAR IN TRACK SECTOR 14,False,False,True,False,False,False,False,False,True,False,False,False,False
