Time,Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,IsAccurate,Position,LapStartTime,FreshTyre,TyreLife,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time(s),Sector2Time(s),Sector3Time(s),Cum.SectorTime(s),LapTime(s),LapStartTime(s),PitInTime(s),PitOutTime(s),PitStopTime(s),PrevLapTime(s),LapΔ(s),CumLapTime(s),GapToLeader,Interval,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Status,Message,Category_CarEvent,Category_Drs,Category_Flag,Category_Other,Category_SafetyCar,Flag_BLACK AND WHITE,Flag_BLUE,Flag_CHEQUERED,Flag_CLEAR,Flag_DOUBLE YELLOW,Flag_GREEN,Flag_RED,Flag_YELLOW
0 days 02:30:55.337000,OCO,31,63.0,0 days 00:02:01.555000,0 days 00:00:32.818000,0 days 00:00:40.533000,0 days 00:00:48.204000,False,11.0,0 days 02:28:53.782000,True,2.0,4.0,0,0 days 02:30:53.412000,32.818,40.533,48.204,121.555,121.555,8933.782,9053.412,11485.588,2432.1759999999995,108.996,12.559000000000012,5330.102,87.23700000000008,4.5549999999993815,False,False,False,False,True,17.0,76.0,1008.2,True,22.8,156,3.0,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:31:15.633000,TSU,22,63.0,0 days 00:02:12.676000,0 days 00:00:44.793000,0 days 00:00:39.666000,0 days 00:00:48.217000,False,12.0,0 days 02:29:02.957000,False,8.0,3.0,0,0 days 02:31:14.052000,44.793,39.666,48.217,132.676,132.676,8942.957,9074.052,11488.9,2414.848,85.53,47.14599999999999,5350.398,107.53300000000036,20.296000000000276,False,True,False,False,False,17.0,76.0,1008.2,True,22.8,156,3.0,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:31:22.807000,STR,18,63.0,0 days 00:02:12.240000,0 days 00:00:39.095000,0 days 00:00:40.843000,0 days 00:00:52.302000,False,13.0,0 days 02:29:10.567000,False,8.0,5.0,0,0 days 02:31:20.849000,39.095,40.843,52.302,132.24,132.24,8950.567,9080.849,11491.525,2410.6759999999995,85.479,46.76100000000001,5357.572,114.70700000000033,7.173999999999978,False,True,False,False,False,16.6,78.0,1008.2,True,21.8,205,1.8,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:31:25.023000,HUL,27,63.0,0 days 00:02:11.990000,0 days 00:00:40.314000,0 days 00:00:38.805000,0 days 00:00:52.871000,False,14.0,0 days 02:29:13.033000,False,6.0,3.0,0,0 days 02:31:22.724000,40.314,38.805,52.871,131.99,131.99,8953.033,9082.724,11493.369,2410.6450000000004,84.932,47.05800000000001,5359.7880000000005,116.92300000000068,2.2160000000003492,False,True,False,False,False,16.6,78.0,1008.2,True,21.8,205,1.8,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:31:31.417000,BOT,77,63.0,0 days 00:02:16.932000,0 days 00:00:49.789000,0 days 00:00:40.584000,0 days 00:00:46.559000,False,15.0,0 days 02:29:14.485000,True,4.0,3.0,0,0 days 02:31:29.833000,49.789,40.584,46.559,136.93200000000002,136.932,8954.485,9089.833,11494.947,2405.1139999999996,85.098,51.83399999999999,5366.182,123.31700000000001,6.393999999999323,False,True,False,False,False,16.6,78.0,1008.2,True,21.8,205,1.8,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:31:45.411000,LAW,40,63.0,0 days 00:02:21.288000,0 days 00:00:44.241000,0 days 00:00:46.427000,0 days 00:00:50.620000,False,16.0,0 days 02:29:24.123000,False,11.0,5.0,0,0 days 02:31:43.333000,44.241,46.427,50.62,141.288,141.288,8964.123,9103.333,11499.65,2396.316999999999,87.438,53.85000000000001,5380.176,137.3110000000006,13.994000000000597,False,True,False,False,False,16.6,78.0,1008.2,True,21.8,205,1.8,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:31:50.840000,MAG,20,63.0,0 days 00:02:25.291000,0 days 00:00:44.825000,0 days 00:00:47.757000,0 days 00:00:52.709000,False,17.0,0 days 02:29:25.549000,True,3.0,4.0,0,0 days 02:31:48.380000,44.825,47.757,52.709,145.291,145.291,8965.549,9108.38,11503.181,2394.8010000000013,86.2,59.090999999999994,5385.605,142.73999999999978,5.428999999999178,False,True,False,False,False,16.6,78.0,1008.2,True,21.8,205,1.8,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:31:53.116000,VER,1,64.0,0 days 00:02:25.016000,0 days 00:01:00.299000,0 days 00:00:41.195000,0 days 00:00:43.522000,False,1.0,0 days 02:29:28.100000,True,1.0,5.0,0 days 02:29:46.945000,0 days 02:31:50.880000,60.299,41.195,43.522,145.016,145.016,8968.1,9110.88,11594.195,2483.3150000000005,92.568,52.44799999999999,5387.881,0.0,0.0,False,False,False,False,True,16.6,78.0,1008.2,True,21.8,205,1.8,TRACK CLEAR,RED FLAG,False,False,True,False,False,False,False,False,False,False,False,True,False
0 days 02:32:23.833000,ALO,14,64.0,0 days 00:02:22.422000,0 days 00:00:47.810000,0 days 00:00:47.354000,0 days 00:00:47.258000,False,2.0,0 days 02:30:01.411000,False,6.0,4.0,0,0 days 02:32:22.239000,47.81,47.354,47.258,142.422,142.422,9001.411,9142.239,11597.539,2455.300000000001,100.079,42.343,5418.598,30.716999999999643,30.716999999999643,False,True,False,False,False,16.3,80.0,1008.4,True,21.8,158,2.5,TRACK CLEAR,AWNINGS MAY BE USED,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 02:32:43.237000,GAS,10,64.0,0 days 00:02:16.096000,0 days 00:00:52.179000,0 days 00:00:52.130000,0 days 00:00:53.682000,False,3.0,0 days 02:30:05.193000,True,4.0,4.0,0,0 days 02:32:40.160000,52.179,52.13,53.682,157.99099999999999,136.096,9005.193,9160.16,11603.351,2443.1910000000007,98.918,37.178,5416.054,28.172999999999774,-2.543999999999869,False,True,False,False,False,16.3,80.0,1008.4,True,21.8,158,2.5,TRACK CLEAR,AWNINGS MAY BE USED,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 02:32:47.397000,SAI,55,64.0,0 days 00:02:14.990000,0 days 00:00:54.718000,0 days 00:00:50.786000,0 days 00:00:52.919000,False,4.0,0 days 02:30:08.903000,False,19.0,4.0,0,0 days 02:32:44.707000,54.718,50.786,52.919,158.423,134.99,9008.903,9164.707,11607.82,2443.1129999999994,100.28,34.71000000000001,5418.658,30.777000000000044,2.604000000000269,False,True,False,False,False,16.3,80.0,1008.4,True,21.8,158,2.5,TRACK CLEAR,AWNINGS MAY BE USED,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 02:33:03.356000,HAM,44,64.0,0 days 00:02:14.532000,0 days 00:00:55.717000,0 days 00:00:55.905000,0 days 00:00:58.405000,False,5.0,0 days 02:30:13.256000,False,10.0,4.0,0,0 days 02:32:59.972000,55.717,55.905,58.405,170.027,134.532,9013.256,9179.972,11611.085,2431.1129999999994,98.708,35.82400000000001,5422.553,34.67199999999957,3.894999999999527,False,True,False,False,False,16.3,80.0,1008.4,True,21.8,158,2.5,TRACK CLEAR,AWNINGS MAY BE USED,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:12:48.263000,PER,11,64.0,0 days 00:02:17.436000,0 days 00:01:23.888000,0 days 00:00:31.958000,0 days 00:00:36.705000,False,6.0,0 days 02:30:05.688000,False,7.0,5.0,0 days 03:11:05.760000,0 days 03:12:46.289000,83.888,31.958,36.705,152.551,137.436,9005.688,11566.289,11601.898,35.60899999999856,110.512,26.924000000000007,5417.889,30.00799999999981,-4.66399999999976,False,True,False,False,False,15.9,78.0,1008.2,False,20.0,210,2.5,TRACK CLEAR,TRACK CLEAR,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:12:51.676000,NOR,4,64.0,0 days 00:02:13.838000,0 days 00:01:25.568000,0 days 00:00:30.715000,0 days 00:00:34.673000,False,7.0,0 days 02:30:31.124000,False,12.0,5.0,0 days 03:11:12.135000,0 days 03:12:49.336000,85.568,30.715,34.673,150.95600000000002,133.838,9031.124,11569.336,11613.57,44.23400000000038,111.321,22.516999999999996,5439.727,51.84599999999955,21.837999999999738,False,True,False,False,False,15.9,78.0,1008.2,False,20.0,210,2.5,TRACK CLEAR,TRACK CLEAR,False,False,True,False,False,False,False,False,True,False,False,False,False
0 days 03:13:02.262000,RUS,63,64.0,0 days 00:02:11.489000,0 days 00:01:17.358000,0 days 00:00:31.130000,0 days 00:00:37.448000,False,8.0,0 days 02:30:34.359000,False,6.0,5.0,0 days 03:11:18.166000,0 days 03:12:59.602000,77.358,31.13,37.448,145.936,131.489,9034.359,11579.602,11619.445,39.84299999999894,112.41,19.079000000000008,5440.613,52.73199999999997,0.886000000000422,False,True,False,False,False,15.9,78.0,1008.2,False,20.0,210,2.5,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:04.940000,ALB,23,64.0,0 days 00:02:10.646000,0 days 00:01:16.013000,0 days 00:00:30.948000,0 days 00:00:36.981000,False,9.0,0 days 02:30:40.128000,False,6.0,3.0,0 days 03:11:21.400000,0 days 03:13:02.883000,76.013,30.948,36.981,143.942,130.646,9040.128,11582.883,11622.07,39.1869999999999,116.1,14.545999999999992,5445.539,57.65799999999945,4.925999999999476,False,True,False,False,False,15.9,78.0,1008.2,False,20.0,210,2.5,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:09.156000,PIA,81,64.0,0 days 00:02:09.864000,0 days 00:01:13.832000,0 days 00:00:30.689000,0 days 00:00:36.688000,False,10.0,0 days 02:30:50.782000,False,5.0,4.0,0 days 03:11:23.838000,0 days 03:13:06.945000,73.832,30.689,36.688,141.209,129.864,9050.782,11586.945,11625.382,38.4369999999999,123.268,6.596000000000004,5455.411,67.52999999999975,9.872000000000298,False,True,False,False,False,15.9,78.0,1008.2,False,20.0,210,2.5,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:11.719000,OCO,31,64.0,0 days 00:02:08.716000,0 days 00:01:12.949000,0 days 00:00:32.466000,0 days 00:00:35.229000,False,11.0,0 days 02:30:55.337000,True,1.0,5.0,0 days 03:11:25.588000,0 days 03:13:09.898000,72.949,32.466,35.229,140.644,128.716,9055.337,11589.898,11626.991,37.09300000000076,121.555,7.161000000000001,5458.818,70.9369999999999,3.407000000000153,False,True,False,False,False,15.9,78.0,1008.2,False,20.0,210,2.5,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:16.287000,TSU,22,64.0,0 days 00:02:08.381000,0 days 00:01:10.031000,0 days 00:00:32.331000,0 days 00:00:36.859000,False,12.0,0 days 02:31:15.633000,False,6.0,4.0,0 days 03:11:28.900000,0 days 03:13:14.414000,70.031,32.331,36.859,139.221,128.381,9075.633,11594.414,11629.241,34.826999999999316,132.676,-4.2949999999999875,5478.7789999999995,90.89799999999923,19.96099999999933,False,True,False,False,False,15.9,78.0,1008.2,False,20.0,210,2.5,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:19.162000,STR,18,64.0,0 days 00:02:07.412000,0 days 00:01:08.496000,0 days 00:00:32.835000,0 days 00:00:36.982000,False,13.0,0 days 02:31:22.807000,False,6.0,6.0,0 days 03:11:31.525000,0 days 03:13:17.507000,68.496,32.835,36.982,138.313,127.412,9082.807,11597.507,11631.054,33.54700000000048,132.24,-4.828000000000003,5484.984,97.10300000000007,6.205000000000837,False,True,False,False,False,15.9,79.0,1008.2,False,19.9,159,2.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:22.027000,HUL,27,64.0,0 days 00:02:07.078000,0 days 00:01:06.569000,0 days 00:00:32.795000,0 days 00:00:38.380000,False,14.0,0 days 02:31:25.023000,False,5.0,4.0,0 days 03:11:33.369000,0 days 03:13:19.976000,66.569,32.795,38.38,137.744,127.078,9085.023,11599.976,11632.835,32.85899999999856,131.99,-4.912000000000006,5486.866,98.98499999999967,1.881999999999607,False,True,False,False,False,15.9,79.0,1008.2,False,19.9,159,2.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:25.344000,BOT,77,64.0,0 days 00:02:05.850000,0 days 00:01:04.581000,0 days 00:00:32.236000,0 days 00:00:40.330000,False,15.0,0 days 02:31:31.417000,True,1.0,4.0,0 days 03:11:34.947000,0 days 03:13:22.289000,64.581,32.236,40.33,137.147,125.85,9091.417,11602.289,11634.694,32.404999999998836,136.932,-11.081999999999994,5492.032,104.15099999999984,5.166000000000167,False,True,False,False,False,15.9,79.0,1008.2,False,19.9,159,2.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:31.115000,LAW,40,64.0,0 days 00:02:03.419000,0 days 00:01:01.867000,0 days 00:00:33.597000,0 days 00:00:40.226000,False,16.0,0 days 02:31:45.411000,False,8.0,6.0,0 days 03:11:39.650000,0 days 03:13:27.914000,61.867,33.597,40.226,135.69,123.419,9105.411,11607.914,11639.257,31.342999999998938,141.288,-17.869000000000014,5503.595,115.71399999999994,11.563000000000102,False,True,False,False,False,15.9,79.0,1008.2,False,19.9,159,2.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:13:34.933000,MAG,20,64.0,0 days 00:02:29.068000,0 days 00:01:02.764000,0 days 00:00:32.743000,0 days 00:00:40.838000,False,17.0,0 days 02:31:50.840000,False,4.0,5.0,0 days 03:11:43.181000,0 days 03:13:31.679000,62.764,32.743,40.838,136.345,149.068,9110.84,11611.679,11642.335,30.65599999999904,145.291,3.7770000000000152,5534.673,146.79199999999946,31.07799999999952,False,True,False,False,False,15.9,79.0,1008.2,False,19.9,159,2.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:38.719000,VER,1,65.0,0 days 00:02:18.023000,0 days 00:00:45.236000,0 days 00:00:49.067000,0 days 00:00:40.051000,False,1.0,0 days 03:12:59.758000,False,5.0,6.0,0 days 03:13:14.195000,0,45.236,49.067,40.051,134.35399999999998,138.023,11579.758,0.0,0.0,0.0,145.016,-6.992999999999995,5525.904,0.0,0.0,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:39.533000,ALO,14,65.0,0 days 00:02:17.533000,0 days 00:00:46.446000,0 days 00:00:48.833000,0 days 00:00:39.803000,False,2.0,0 days 03:12:59.758000,False,7.0,5.0,0 days 03:13:17.539000,0,46.446,48.833,39.803,135.082,137.533,11579.758,0.0,0.0,0.0,142.422,-4.88900000000001,5556.131,30.22699999999986,30.22699999999986,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:40.382000,PER,11,65.0,0 days 00:02:17.436000,0 days 00:01:23.888000,0 days 00:00:48.645000,0 days 00:00:39.639000,False,3.0,0 days 03:12:59.758000,False,8.0,6.0,0 days 03:13:21.898000,0,83.888,48.645,39.639,172.17200000000003,137.436,11579.758,0.0,0.0,0.0,137.436,0.0,5555.325,29.420999999999367,-0.8060000000004948,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:42.476000,GAS,10,65.0,0 days 00:02:16.096000,0 days 00:00:45.462000,0 days 00:00:49.428000,0 days 00:00:39.576000,False,4.0,0 days 03:12:59.758000,False,5.0,5.0,0 days 03:13:23.351000,0,45.462,49.428,39.576,134.466,136.096,11579.758,0.0,0.0,0.0,136.096,0.0,5552.15,26.245999999999185,-3.175000000000182,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:44.517000,SAI,55,65.0,0 days 00:02:14.990000,0 days 00:00:44.735000,0 days 00:00:50.049000,0 days 00:00:40.294000,False,5.0,0 days 03:12:59.758000,False,5.0,5.0,0 days 03:13:27.820000,0,44.735,50.049,40.294,135.07799999999997,134.99,11579.758,0.0,0.0,0.0,134.99,0.0,5553.648,27.743999999999687,1.498000000000502,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:45.214000,HAM,44,65.0,0 days 00:02:14.532000,0 days 00:00:45.255000,0 days 00:00:49.318000,0 days 00:00:40.062000,False,6.0,0 days 03:12:59.758000,False,7.0,5.0,0 days 03:13:31.085000,0,45.255,49.318,40.062,134.635,134.532,11579.758,0.0,0.0,0.0,134.532,0.0,5557.085,31.180999999999585,3.436999999999898,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:46.756000,NOR,4,65.0,0 days 00:02:13.838000,0 days 00:01:25.568000,0 days 00:00:49.808000,0 days 00:00:39.710000,False,7.0,0 days 03:12:59.758000,False,13.0,6.0,0 days 03:13:33.570000,0,85.568,49.808,39.71,175.086,133.838,11579.758,0.0,0.0,0.0,133.838,0.0,5573.565,47.66099999999915,16.479999999999563,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:49.364000,RUS,63,65.0,0 days 00:02:11.489000,0 days 00:01:17.358000,0 days 00:00:51.014000,0 days 00:00:38.772000,False,8.0,0 days 03:12:59.758000,False,7.0,6.0,0 days 03:13:39.445000,0,77.358,51.014,38.772,167.144,131.489,11579.758,0.0,0.0,0.0,131.489,0.0,5572.102,46.19799999999941,-1.462999999999738,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:50.514000,ALB,23,65.0,0 days 00:02:10.646000,0 days 00:01:16.013000,0 days 00:00:50.657000,0 days 00:00:38.972000,False,9.0,0 days 03:12:59.758000,False,7.0,4.0,0 days 03:13:42.070000,0,76.013,50.657,38.972,165.642,130.646,11579.758,0.0,0.0,0.0,130.646,0.0,5576.1849999999995,50.28099999999904,4.082999999999629,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:51.962000,PIA,81,65.0,0 days 00:02:09.864000,0 days 00:01:13.832000,0 days 00:00:50.705000,0 days 00:00:38.319000,False,10.0,0 days 03:12:59.758000,False,6.0,5.0,0 days 03:13:45.382000,0,73.832,50.705,38.319,162.856,129.864,11579.758,0.0,0.0,0.0,129.864,0.0,5585.275,59.370999999999185,9.090000000000146,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:53.624000,OCO,31,65.0,0 days 00:02:08.716000,0 days 00:01:12.949000,0 days 00:00:50.092000,0 days 00:00:38.854000,False,11.0,0 days 03:12:59.758000,False,2.0,6.0,0 days 03:13:46.991000,0,72.949,50.092,38.854,161.89499999999998,128.716,11579.758,0.0,0.0,0.0,128.716,0.0,5587.534,61.6299999999992,2.2590000000000146,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:54.719000,TSU,22,65.0,0 days 00:02:08.381000,0 days 00:01:10.031000,0 days 00:00:50.238000,0 days 00:00:38.189000,False,12.0,0 days 03:12:59.758000,False,7.0,5.0,0 days 03:13:49.241000,0,70.031,50.238,38.189,158.458,128.381,11579.758,0.0,0.0,0.0,128.381,0.0,5607.16,81.2559999999994,19.626000000000204,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:55.986000,STR,18,65.0,0 days 00:02:07.412000,0 days 00:01:08.496000,0 days 00:00:49.561000,0 days 00:00:38.820000,False,13.0,0 days 03:12:59.758000,False,7.0,7.0,0 days 03:13:51.054000,0,68.496,49.561,38.82,156.87699999999998,127.412,11579.758,0.0,0.0,0.0,127.412,0.0,5612.396,86.49199999999928,5.235999999999876,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:57.003000,HUL,27,65.0,0 days 00:02:07.078000,0 days 00:01:06.569000,0 days 00:00:49.686000,0 days 00:00:38.774000,False,14.0,0 days 03:12:59.758000,False,6.0,5.0,0 days 03:13:52.835000,0,66.569,49.686,38.774,155.029,127.078,11579.758,0.0,0.0,0.0,127.078,0.0,5613.944,88.03999999999996,1.548000000000684,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:15:59.010000,BOT,77,65.0,0 days 00:02:05.850000,0 days 00:01:04.581000,0 days 00:00:50.077000,0 days 00:00:39.061000,False,15.0,0 days 03:12:59.758000,False,2.0,5.0,0 days 03:13:54.694000,0,64.581,50.077,39.061,153.719,125.85,11579.758,0.0,0.0,0.0,125.85,0.0,5617.882,91.97799999999916,3.9379999999991924,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:16:01.511000,LAW,40,65.0,0 days 00:02:03.419000,0 days 00:01:01.867000,0 days 00:00:48.739000,0 days 00:00:39.813000,False,16.0,0 days 03:12:59.758000,False,9.0,7.0,0 days 03:13:59.257000,0,61.867,48.739,39.813,150.41899999999998,123.419,11579.758,0.0,0.0,0.0,123.419,0.0,5627.014,101.10999999999967,9.132000000000517,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:16:04.001000,MAG,20,65.0,0 days 00:02:29.068000,0 days 00:01:02.764000,0 days 00:00:48.463000,0 days 00:00:37.841000,False,17.0,0 days 03:13:34.933000,False,5.0,6.0,0 days 03:14:02.335000,0,62.764,48.463,37.841,149.068,149.068,11614.933,0.0,0.0,0.0,149.068,0.0,5683.741,157.83699999999953,56.72699999999986,False,True,False,False,False,16.1,81.0,1008.2,False,19.9,175,3.0,TRACK CLEAR,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:17:56.742000,VER,1,66.0,0 days 00:02:18.023000,0 days 00:00:45.236000,0 days 00:00:46.198000,0 days 00:00:46.589000,False,1.0,0 days 03:15:38.719000,False,6.0,6.0,0,0,45.236,46.198,46.589,138.023,138.023,11738.719,0.0,0.0,0.0,138.023,0.0,5663.927,0.0,0.0,False,True,False,False,False,15.9,80.0,1008.2,False,19.7,169,3.0,TRACK CLEAR,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:17:57.066000,ALO,14,66.0,0 days 00:02:17.533000,0 days 00:00:46.446000,0 days 00:00:46.069000,0 days 00:00:45.018000,False,2.0,0 days 03:15:39.533000,False,8.0,5.0,0,0,46.446,46.069,45.018,137.53300000000002,137.533,11739.533,0.0,0.0,0.0,137.533,0.0,5693.664,29.73700000000008,29.73700000000008,False,True,False,False,False,15.9,80.0,1008.2,False,19.7,169,3.0,TRACK CLEAR,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:17:57.818000,PER,11,66.0,0 days 00:02:17.436000,0 days 00:00:46.196000,0 days 00:00:45.987000,0 days 00:00:45.253000,False,3.0,0 days 03:15:40.382000,False,9.0,6.0,0,0,46.196,45.987,45.253,137.43599999999998,137.436,11740.382,0.0,0.0,0.0,137.436,0.0,5692.761,28.834000000000742,-0.9029999999993379,False,True,False,False,False,15.9,80.0,1008.2,False,19.7,169,3.0,TRACK CLEAR,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:17:58.572000,GAS,10,66.0,0 days 00:02:16.096000,0 days 00:00:45.462000,0 days 00:00:45.537000,0 days 00:00:45.097000,False,4.0,0 days 03:15:42.476000,False,6.0,5.0,0,0,45.462,45.537,45.097,136.096,136.096,11742.476,0.0,0.0,0.0,136.096,0.0,5688.246,24.319000000000415,-4.515000000000327,False,True,False,False,False,15.9,80.0,1008.2,False,19.7,169,3.0,TRACK CLEAR,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
0 days 03:17:59.507000,SAI,55,66.0,0 days 00:02:14.990000,0 days 00:00:44.735000,0 days 00:00:45.468000,0 days 00:00:44.787000,False,5.0,0 days 03:15:44.517000,False,6.0,5.0,0,0,44.735,45.468,44.787,134.99,134.99,11744.517,0.0,0.0,0.0,134.99,0.0,5688.638,24.71100000000024,0.3919999999998254,False,True,False,False,False,15.9,80.0,1008.2,False,19.7,169,3.0,TRACK CLEAR,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE,False,False,False,True,False,False,False,False,False,False,False,False,False
